Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2547","Peas","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2018","2018","g/cap/d","1.82","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2019","2019","g/cap/d","1.44","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2018","2018","g/cap/d","2.1","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2019","2019","g/cap/d","2.16","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2018","2018","g/cap/d","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2019","2019","g/cap/d","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2561","Sesame seed","2019","2019","g/cap/d","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2019","2019","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2018","2018","g/cap/d","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2019","2019","g/cap/d","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2019","2019","g/cap/d","0","E","Estimated value"
