Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2018","2018","g/cap/d","1.32","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2019","2019","g/cap/d","1.29","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2018","2018","g/cap/d","4.7","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2019","2019","g/cap/d","4.71","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2019","2019","g/cap/d","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","4.79","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","3.08","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2547","Peas","2018","2018","g/cap/d","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2547","Peas","2019","2019","g/cap/d","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2018","2018","g/cap/d","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2019","2019","g/cap/d","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2018","2018","g/cap/d","0.66","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2019","2019","g/cap/d","0.71","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2018","2018","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2019","2019","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2018","2018","g/cap/d","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2019","2019","g/cap/d","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2557","Sunflower seed","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2557","Sunflower seed","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2558","Rape and Mustardseed","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2563","Olives (including preserved)","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2570","Oilcrops, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2573","Sunflowerseed Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2573","Sunflowerseed Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2574","Rape and Mustard Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2574","Rape and Mustard Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2575","Cottonseed Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2575","Cottonseed Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2579","Sesameseed Oil","2018","2018","g/cap/d","0","E","Estimated value"
