Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","108","Burundi","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","108","Burundi","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","108","Burundi","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2019","2019","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","108","Burundi","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2018","2018","g/cap/d","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","108","Burundi","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2019","2019","g/cap/d","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","5.36","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","6.04","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/cap/d","16.24","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/cap/d","15.45","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2018","2018","g/cap/d","1.26","E","Estimated value"
